age,ed,lninc,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,longmon,lnlongmon,tollten,equipten,cardmon,cardten,wireten,hourstv,income,total_spend,total_spend_ln,birthmonth,jobcat,union,employ,retire,default,marital,homeown,address,carbuy,commute,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,polparty,polcontrib,vote,cardfee,cardtenure,card2fee,card2tenure,active,churn,tollfree,equip,callcard,wireless,multline,voice,pager,callid,callwait,forward,confer,ebill,owntv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,region_2,region_3,region_4,region_5,townsize_2,townsize_3,townsize_4,townsize_5,gender_1,agecat_3,agecat_4,agecat_5,agecat_6,edcat_2,edcat_3,edcat_4,edcat_5,empcat_2,empcat_3,empcat_4,empcat_5,inccat_2,inccat_3,inccat_4,inccat_5,jobsat_2,jobsat_3,jobsat_4,jobsat_5,spousedcat_1,spousedcat_2,spousedcat_3,spousedcat_4,spousedcat_5,hometype_2,hometype_3,hometype_4,addresscat_2,addresscat_3,addresscat_4,addresscat_5,cars_1,cars_2,cars_3,cars_4,cars_5,cars_6,cars_7,cars_8,carown_0,carown_1,cartype_0,cartype_1,carcatvalue_1,carcatvalue_2,carcatvalue_3,carbought_0,carbought_1,commutecat_2,commutecat_3,commutecat_4,commutecat_5,reason_2,reason_3,reason_4,reason_9,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardbenefit_2,cardbenefit_3,cardbenefit_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,card2_2,card2_3,card2_4,card2_5,card2type_2,card2type_3,card2type_4,card2benefit_2,card2benefit_3,card2benefit_4,card2tenurecat_2,card2tenurecat_3,card2tenurecat_4,card2tenurecat_5,bfast_2,bfast_3,internet_1,internet_2,internet_3,internet_4
55,9,3.091042453358316,6.3,0.801108,-0.22175950954204804,0.5848920000000001,-0.5363280641784136,3,1,1,0,0,0,0,0,0,6.7,24.0,4.15,1.423108334242607,0.0,0.0,16.75,700.0,0.0,18,22,343.73,5.839856465469972,9,2,0,5,0,0,1,1,10,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,16,0,15,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,14,5.4116460518550396,16.0,5.017600000000001,1.612951731733897,24.064260000000036,3.180802494885117,2,0,0,0,0,0,0,0,0,86.9,21.0,65.20100000000002,4.1774747946061055,3775.0,0.0,16.0,1110.0,0.0,20,224,1760.0100000000002,7.473074769834238,10,6,0,32,0,0,1,1,41,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,40,0,30,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
60,14,3.5263605246161616,10.2,0.981444,-0.01873032242060402,2.486556,0.9108986205357789,1,0,0,0,0,0,0,0,0,-1.0,30.0,5.25,1.6582280766035324,336.1,0.0,20.5,245.0,373.05,19,34,601.89,6.400074704360219,9,2,0,6,0,1,0,0,22,0,10,0,0,0,0,0,1,0,0,0,1,1,0,1,0,6,0,5,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50,18,4.634728988229636,14.000000000000002,3.5184800000000003,1.258029078167868,10.901520000000001,2.388902229054199,2,0,0,0,0,0,0,0,0,46.900000000000006,22.0,44.0,3.784189633918261,0.0,0.0,29.25,2000.0,0.0,23,103,750.3,6.620473126551683,8,2,0,8,0,0,1,0,24,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,32,1,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
25,15,3.4011973816621555,4.7,0.28341,-1.2608606665329845,1.12659,0.11919537117421451,4,0,0,0,0,0,0,0,0,11.700000000000001,18.0,1.85,0.6151856390902335,17.75,36.8,12.0,12.0,23.15,25,30,609.77,6.413081836886114,1,1,0,0,0,0,1,1,5,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
54,11,3.6109179126442243,6.7,0.190883,-1.6560946040753997,2.288117,0.8277292085737686,5,2,1,0,0,1,0,0,0,13.100000000000001,29.0,9.55,2.256541154492639,1346.5,0.0,15.75,755.0,0.0,17,37,618.9300000000001,6.427992180667964,5,2,0,11,0,0,1,1,12,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,22,0,15,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,18,3.295836866004329,22.5,1.458,0.3770656335864664,4.617,1.529745143524852,3,8,0,2,0,0,0,0,6,13.0,29.0,9.75,2.277267285009756,387.55,0.0,11.5,275.0,0.0,18,27,594.63,6.387939363378013,4,4,0,5,0,1,1,1,10,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,0,9,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
24,14,2.772588722239781,13.900000000000002,0.28912,-1.2409134521382188,1.9348800000000002,0.6600453090548284,1,1,0,1,0,0,0,0,0,7.800000000000001,26.0,7.6,2.028148247292285,885.3,0.0,21.5,990.0,0.0,19,16,679.22,6.520945080971139,9,5,0,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,6,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
55,11,3.258096538021482,5.800000000000001,0.903292,-0.1017094112809234,0.604708,-0.5030095820898035,2,9,1,0,0,0,0,0,8,19.5,24.0,6.15,1.8164520818184267,0.0,0.0,16.5,740.0,0.0,27,26,151.63,5.021443342812848,6,2,0,7,0,0,0,0,19,1,5,1,0,1,0,1,0,1,0,0,0,0,0,1,0,17,0,14,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43,16,4.48863636973214,11.200000000000001,5.093648,1.6279942732666648,4.874352,1.5839871725378323,1,0,0,0,0,0,0,0,0,32.4,24.0,9.6,2.2617630984737906,1044.7,2478.15,7.0,270.0,2022.9,26,89,273.09,5.609801411185307,3,1,0,5,0,1,0,0,13,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,20,0,15,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
20,15,3.332204510175204,9.6,1.016064,0.01593633929835383,1.671936,0.5139822364179456,1,1,0,1,0,0,0,0,0,12.200000000000001,19.0,3.1,1.1314021114911006,0.0,0.0,0.0,0.0,0.0,8,28,595.96,6.390173550719139,7,2,0,0,0,1,0,0,1,0,4,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
66,9,4.02535169073515,19.1,3.04836,1.1146037410861556,7.647639999999999,2.0343971035115125,2,1,0,0,0,0,1,0,0,-1.0,15.0,10.35,2.336986519711378,0.0,0.0,0.0,0.0,0.0,15,56,405.02,6.0039364486033024,5,3,0,16,0,0,1,0,13,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
23,15,3.2188758248682006,3.1,0.47585,-0.7426526004637847,0.29915,-1.2068101591460962,4,0,0,0,0,0,0,0,0,18.7,27.0,13.9,2.631888840136646,0.0,1476.3,0.0,0.0,0.0,23,25,1099.3500000000001,7.002474375039969,8,1,1,0,0,1,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,5,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
69,13,3.6888794541139363,18.099999999999998,1.81724,0.5973188665472718,5.42276,1.6906049109327075,1,2,2,0,0,0,0,0,0,23.5,25.0,4.55,1.5151272329628591,0.0,0.0,12.0,115.0,183.65,26,40,513.54,6.241327923121573,11,2,0,5,0,1,0,0,8,0,4,1,0,1,1,0,0,0,0,0,1,1,1,0,0,4,0,2,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
37,20,3.367295829986474,10.5,0.788655,-0.23742631612073897,2.256345,0.8137462474758101,1,2,0,2,0,0,0,0,0,18.5,25.0,6.6,1.8870696490323797,0.0,846.75,9.75,305.0,0.0,10,29,830.6800000000001,6.722244642474778,3,2,0,1,0,0,0,1,12,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,13,0,6,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
29,17,3.871201010907891,4.5,0.55944,-0.5808189955865256,1.6005600000000002,0.4703535680100236,1,6,0,1,0,0,0,0,5,26.900000000000002,21.0,3.5,1.252762968495368,0.0,0.0,0.0,0.0,131.1,25,48,371.95000000000005,5.918759436637351,12,1,0,0,0,1,0,1,6,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,4,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
53,20,4.204692619390966,15.2,1.9044079999999999,0.6441711991275549,8.279592,2.1137936918207787,1,5,2,1,0,1,0,1,0,-1.0,21.0,5.65,1.7316555451583497,0.0,375.15,0.0,0.0,0.0,17,67,588.5,6.377576926700331,1,2,1,5,0,0,0,0,26,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
57,19,4.343805421853684,26.700000000000003,12.499872000000002,2.5257184042558265,8.059128,2.086805362080122,2,0,0,0,0,0,0,0,0,29.0,25.0,21.05,3.0469005601283903,2612.2,0.0,32.5,1950.0,0.0,24,77,185.78,5.224563177959375,9,1,0,15,0,1,0,0,36,0,3,1,0,1,0,1,1,0,0,0,0,1,0,0,1,35,0,28,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
68,9,4.532599493153256,16.3,4.411269,1.4841624031672367,10.747731000000002,2.374694662527872,2,1,1,0,0,0,0,0,0,56.2,17.0,13.5,2.6026896854443837,1211.8,1572.05,22.75,1260.0,0.0,26,93,532.26,6.27713209176055,12,1,0,21,0,0,1,1,37,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,24,0,18,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
46,9,3.258096538021482,13.8,0.975936,-0.02435826848959002,2.612064,0.9601407134110986,1,0,0,0,0,0,0,0,0,12.200000000000001,25.0,2.8,1.0296194171811581,0.0,0.0,0.0,0.0,0.0,16,26,145.42000000000002,4.979626107221911,5,2,0,2,0,1,0,1,13,0,5,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
73,11,2.995732273553991,8.9,0.4948399999999999,-0.7035208009875065,1.2851599999999999,0.25088322421468284,1,1,0,1,0,0,0,0,0,13.8,28.0,22.95,3.133317936506554,0.0,0.0,11.25,775.0,0.0,24,20,338.28,5.8238739549140215,12,6,0,43,1,0,0,0,29,1,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,39,1,27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
35,13,4.465908118654584,5.6000000000000005,3.137568,1.1434479775298125,1.734432,0.5506799822774893,4,5,0,0,0,0,0,0,5,46.300000000000004,25.0,9.3,2.2300144001592104,858.0,0.0,17.0,670.0,1557.25,25,87,621.83,6.43266674348557,2,6,0,10,0,0,1,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,13,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
21,12,2.6390573296152584,15.2,0.7894880000000001,-0.23637064489530385,1.3385120000000001,0.2915585491977015,1,8,0,2,0,0,0,0,6,8.0,30.0,15.9,2.766319109226186,0.0,0.0,0.0,0.0,0.0,22,14,173.37,5.155428038997797,3,2,0,0,0,1,0,1,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27,19,3.784189633918261,8.799999999999999,0.650496,-0.4300201301645476,3.221504,1.169848331253402,2,5,0,0,0,0,0,0,5,27.900000000000002,26.0,6.45,1.864080130807681,0.0,378.5,0.0,0.0,0.0,19,44,266.25,5.584435717023635,4,4,0,2,0,1,0,0,7,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,9,0,6,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
79,10,2.8903717578961645,18.0,0.23976,-1.4281168559737292,3.00024,1.0986922854682803,2,8,1,2,0,0,0,0,5,12.4,20.0,47.95,3.8701588013294472,0.0,0.0,11.75,865.0,0.0,15,18,324.16999999999996,5.7812680695479735,8,3,0,26,1,0,1,0,51,1,4,1,0,1,1,0,0,0,1,0,0,1,0,0,0,39,0,30,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18,13,2.833213344056216,4.7,0.24369500000000002,-1.4118378355905876,0.555305,-0.5882377666332073,3,6,0,0,0,0,0,0,6,12.9,27.0,10.85,2.3841650799864684,0.0,104.55,0.0,0.0,0.0,19,17,350.18,5.858447307998171,3,2,0,0,0,1,1,0,0,0,3,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
40,15,3.367295829986474,10.6,1.537,0.42983246455645874,1.537,0.42983246455645874,2,6,0,2,0,0,0,0,4,-1.0,20.0,11.4,2.4336133554004498,0.0,0.0,18.75,1110.0,0.0,27,29,975.06,6.882499007565972,6,4,1,10,0,0,1,0,7,0,4,0,0,0,1,1,0,0,1,0,0,0,1,1,0,22,1,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
78,14,4.330733340286331,7.3,0.654664,-0.4236331520638871,4.893336,1.5878742794772394,2,9,0,0,0,0,0,0,9,29.6,19.0,10.65,2.365559892155434,1292.85,0.0,15.0,610.0,1139.65,14,76,695.5400000000001,6.544688522290589,7,1,0,21,0,0,1,1,51,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,23,0,15,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
