region,townsize,gender,agecat,birthmonth,edcat,jobcat,union,employ,empcat,retire,inccat,default,jobsat,marital,spousedcat,homeown,hometype,address,addresscat,cars,carown,cartype,carcatvalue,carbought,carbuy,commute,commutecat,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,churn,tollfree,equip,callcard,wireless,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
5,5,0,6,January,1,1,0,30,5,1,1,0,5,1,1,1,2,49,5,1,0,0,1,1,0,5,3,0,0,0,1,1,0,1,0,0,0,9,5,0,1,0,2,1,1,0,38,5,3,4,4,1,30,5,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
4,5,0,2,September,3,5,1,0,1,0,1,0,1,0,-1,1,1,2,1,0,-1,-1,-1,-1,1,4,3,0,0,0,1,1,0,0,1,1,0,9,3,0,0,0,1,3,1,0,3,2,2,1,3,1,3,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1
1,4,0,2,November,4,5,0,0,1,0,1,1,1,0,-1,1,4,1,1,0,-1,-1,-1,-1,0,5,3,0,0,1,0,1,0,0,0,0,0,2,5,0,0,1,1,1,1,0,4,2,3,1,1,0,3,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
2,4,1,2,July,3,5,0,0,1,0,2,1,1,0,-1,1,1,2,1,2,1,1,1,0,0,4,3,0,0,0,1,0,0,0,0,0,0,9,3,1,1,0,4,4,2,0,3,2,2,4,2,0,3,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1
1,1,0,4,February,4,1,0,4,2,0,4,0,1,0,-1,0,2,3,2,4,1,1,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,9,6,1,0,1,4,3,1,0,14,4,1,3,4,0,15,4,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1
5,5,1,4,March,3,3,0,12,4,0,4,0,5,1,4,0,2,9,3,4,1,1,3,1,1,1,1,1,0,0,1,0,1,0,0,0,0,9,4,1,0,1,2,4,3,0,20,5,4,4,3,1,21,5,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
1,2,0,5,March,2,6,1,24,5,0,5,0,4,1,2,0,1,16,4,3,1,0,3,0,1,1,1,1,0,0,0,1,0,0,0,0,1,9,4,0,0,0,1,3,1,0,18,5,4,3,1,0,14,4,0,3,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
1,1,0,5,August,2,4,0,21,5,0,4,0,3,1,1,0,1,10,3,2,1,0,3,1,0,4,3,0,0,0,1,0,0,0,0,0,1,9,4,0,0,0,1,1,3,0,21,5,4,1,3,0,14,4,0,2,0,0,1,1,1,1,0,0,4,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0
5,4,1,5,January,4,1,0,21,5,1,1,0,3,0,-1,1,4,30,5,2,1,1,1,1,1,4,3,1,0,1,1,0,1,0,1,0,0,9,5,0,0,0,2,1,3,1,14,4,4,3,2,1,16,5,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
5,5,0,5,January,3,3,0,13,4,0,4,0,3,0,-1,1,1,24,4,2,1,1,3,1,1,4,3,1,0,1,1,1,1,1,1,0,0,9,6,1,1,1,1,3,4,1,28,5,3,4,1,0,20,5,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
4,3,1,5,December,2,2,0,6,3,0,2,0,3,0,-1,1,4,21,4,7,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,9,2,1,0,1,2,1,2,0,24,5,3,2,3,0,18,5,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
3,5,0,5,January,3,5,1,21,5,0,4,0,1,0,-1,1,1,33,5,2,1,0,3,0,0,8,4,1,0,1,0,0,0,0,1,0,0,9,7,1,1,1,4,2,1,0,16,5,2,2,3,1,16,5,0,2,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0
2,4,0,6,June,3,2,0,5,2,1,2,0,2,0,-1,0,2,38,5,2,1,0,1,0,1,8,4,0,0,0,1,0,0,0,1,0,1,9,6,0,0,0,1,3,1,0,25,5,3,3,1,0,20,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
5,1,0,3,July,4,2,1,0,1,0,2,0,1,0,-1,0,2,5,2,3,1,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,9,5,0,0,0,1,1,3,1,2,2,4,2,4,0,1,1,0,3,1,1,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
4,3,1,4,June,2,2,0,2,2,0,2,0,4,0,-1,0,1,13,3,2,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,9,3,0,0,0,1,3,2,1,16,5,3,1,2,1,9,3,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
3,4,1,4,September,4,1,0,2,2,0,4,1,1,0,-1,0,2,6,2,2,1,1,3,0,1,3,2,1,0,1,0,1,0,1,0,1,1,2,6,1,0,1,4,4,1,0,2,2,3,2,3,0,1,1,1,1,1,1,1,0,1,0,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1,2,1,4,February,1,4,0,10,3,0,2,0,1,1,1,1,1,16,4,3,1,0,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0,9,3,0,1,0,2,3,4,1,8,3,3,2,1,1,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5,3,0,4,May,2,2,0,4,2,0,4,1,4,1,3,0,2,5,2,4,1,0,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,9,2,1,1,1,4,3,2,0,4,2,1,4,4,0,3,2,1,2,1,1,0,1,1,0,0,1,3,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1
5,4,0,3,September,2,1,0,3,2,0,2,0,2,0,-1,0,2,4,2,3,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9,6,1,0,1,2,3,4,0,4,2,3,4,4,0,2,2,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
1,2,1,3,October,1,3,0,7,3,0,2,0,3,1,2,1,1,6,2,2,1,1,1,1,1,10,5,1,0,0,0,0,0,0,0,0,1,1,5,0,0,1,3,1,2,0,10,3,2,1,1,0,10,3,1,1,1,1,0,1,1,1,1,0,2,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0
4,2,1,4,January,3,2,0,4,2,0,1,1,4,0,-1,1,3,10,3,1,1,0,1,1,0,8,4,0,0,0,1,1,1,0,1,0,1,9,3,0,0,1,2,3,2,0,11,4,4,4,2,0,14,4,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0
2,4,1,4,December,1,1,0,2,2,0,2,0,3,0,-1,0,2,12,3,3,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,9,4,0,0,0,5,1,4,0,22,5,3,3,1,1,17,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
1,1,0,5,September,1,2,0,5,2,0,2,0,3,1,1,0,3,18,4,2,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,9,4,0,1,0,2,1,3,0,3,2,3,4,2,0,4,2,0,3,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
5,3,0,5,May,1,1,1,9,3,0,2,0,3,1,2,1,2,22,4,2,1,0,1,0,1,4,3,0,0,0,1,0,1,0,0,0,0,1,6,1,0,0,2,4,2,0,33,5,4,2,3,0,26,5,0,2,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
2,1,1,5,May,5,2,0,4,2,0,2,0,3,0,-1,0,2,28,5,3,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,9,4,1,0,0,4,3,2,0,19,5,3,3,1,1,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5,2,0,3,November,3,3,0,8,3,0,3,0,3,0,-1,0,2,11,3,7,1,1,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,5,1,0,0,1,2,1,0,3,2,4,3,2,0,3,2,1,3,1,1,1,0,0,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
2,2,1,6,April,1,1,1,8,3,1,1,0,4,0,-1,0,1,30,5,4,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,9,2,1,1,1,2,2,2,0,8,3,4,2,4,1,9,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,2,1,3,January,2,6,0,4,2,0,1,0,3,0,-1,1,2,5,2,4,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,9,3,1,1,1,3,4,3,1,7,3,2,3,3,0,7,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
2,2,1,3,April,2,2,0,1,1,0,2,1,3,1,1,1,3,8,3,1,1,0,2,0,0,3,2,1,0,1,0,0,0,1,0,0,0,9,3,1,0,1,1,1,1,0,6,3,4,4,1,0,4,2,1,2,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
5,2,1,4,July,2,4,0,17,5,0,3,0,3,0,-1,1,3,9,3,1,1,0,2,1,0,3,2,0,0,1,0,1,0,1,0,0,0,9,4,0,0,0,3,4,1,1,15,4,2,3,4,0,7,3,1,3,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1,0,6,May,1,1,0,14,4,0,4,0,2,1,1,1,1,28,5,2,1,0,3,0,0,1,1,1,0,0,0,1,0,0,0,0,1,9,6,0,1,0,1,1,2,0,22,5,2,1,2,0,17,5,0,2,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
5,5,0,3,October,3,2,0,1,1,0,1,0,4,1,3,0,2,5,2,1,1,0,1,0,1,3,2,0,0,1,0,0,0,0,0,0,0,9,2,0,1,1,1,2,2,1,13,4,2,1,1,0,13,4,1,1,1,0,1,0,1,1,1,0,3,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
3,3,1,2,October,3,1,0,0,1,0,2,0,1,1,2,1,3,2,1,0,-1,-1,-1,-1,1,3,2,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,5,1,1,0,3,2,3,2,3,0,3,2,1,3,1,1,1,0,1,1,1,0,3,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0
4,3,1,6,June,1,2,0,3,2,1,1,0,3,0,-1,0,2,11,3,5,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,9,2,1,0,0,2,2,2,0,2,2,3,2,2,0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,1,0,3,May,4,3,0,1,1,0,1,0,1,1,3,0,2,2,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,9,4,0,0,0,2,4,1,0,3,2,4,3,1,0,3,2,1,1,1,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
1,1,0,5,April,3,1,0,18,5,0,3,0,1,0,-1,0,2,17,4,4,1,0,2,0,1,1,1,1,0,0,1,0,0,0,1,0,0,9,4,0,1,0,3,3,3,0,10,3,2,3,3,0,6,3,0,2,0,0,1,0,0,1,0,1,3,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
4,4,0,5,September,3,6,1,23,5,0,4,1,3,0,-1,1,1,27,5,3,0,0,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,9,4,0,0,1,5,3,4,0,35,5,3,2,2,0,27,5,1,3,0,1,1,1,1,1,1,0,4,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
3,4,1,2,October,2,1,0,0,1,0,1,0,1,1,3,1,3,0,1,0,-1,-1,-1,-1,1,8,4,0,0,0,0,1,0,0,1,0,0,2,6,1,0,1,1,4,1,0,1,1,3,2,3,0,1,1,1,1,1,0,1,1,1,1,1,0,3,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
2,2,0,6,April,3,3,1,28,5,1,3,0,5,0,-1,1,1,5,2,1,1,1,2,0,1,4,3,0,0,0,1,0,0,0,0,0,0,9,3,0,1,1,2,3,1,0,6,3,3,3,3,1,6,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0
2,1,1,6,September,4,5,0,25,5,1,1,0,3,0,-1,0,2,35,5,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,6,0,0,1,2,1,4,0,39,5,5,1,2,0,28,5,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0
1,1,0,3,July,3,6,1,1,1,0,2,0,2,1,4,0,2,2,1,0,-1,-1,-1,-1,0,10,5,0,0,0,0,0,0,0,0,0,1,9,4,0,0,0,1,3,1,0,5,2,4,1,4,0,3,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0
2,3,1,6,October,1,6,0,24,5,1,2,0,3,0,-1,1,1,19,4,0,-1,-1,-1,-1,0,5,3,0,0,0,1,1,0,0,0,0,0,9,3,1,1,0,3,2,4,0,33,5,4,4,1,0,18,5,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
3,4,1,4,January,4,6,0,6,3,0,2,1,5,1,3,1,1,19,4,0,-1,-1,-1,-1,0,8,4,0,0,0,0,0,0,0,1,0,0,9,5,0,0,0,4,4,4,0,4,2,2,1,4,0,3,2,0,2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1
4,4,1,4,May,2,1,0,8,3,0,2,0,3,1,1,1,2,11,3,5,1,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,9,1,1,0,1,4,4,4,1,3,2,2,3,1,1,3,2,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
3,4,0,6,December,2,2,0,15,4,0,3,0,5,1,3,1,3,55,5,3,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,9,5,1,0,1,4,1,4,0,40,5,2,2,2,0,30,5,0,2,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
4,4,1,5,October,5,1,0,8,3,0,4,0,2,1,3,0,2,25,4,0,-1,-1,-1,-1,0,8,4,1,0,0,0,0,0,0,1,0,0,9,5,1,0,0,4,4,4,0,35,5,3,3,4,0,25,5,0,2,0,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1,0,2,January,3,2,0,0,1,0,2,1,1,0,-1,0,2,0,1,1,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,1,0,1,3,2,4,1,3,2,1,1,4,0,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1
3,2,1,5,February,2,1,0,12,4,0,4,0,4,0,-1,0,2,19,4,3,1,1,2,0,0,1,1,1,0,0,1,0,0,0,1,0,0,9,2,0,0,1,2,4,1,0,8,3,1,4,3,1,5,2,0,2,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,3,0,4,May,1,2,0,5,2,0,2,0,1,1,1,0,2,17,4,2,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,4,0,0,0,3,1,3,1,29,5,4,3,1,1,22,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
5,5,1,5,March,1,6,0,12,4,0,2,0,5,1,3,1,1,21,4,2,1,1,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,9,5,0,1,1,1,4,2,0,20,5,3,4,2,0,15,4,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0
2,2,1,4,January,4,2,0,7,3,0,4,0,4,0,-1,1,1,28,5,3,1,0,3,0,1,1,1,1,0,1,0,0,0,0,0,0,0,9,4,0,0,0,2,4,1,0,13,4,1,2,3,1,10,3,0,3,0,1,0,1,0,1,1,0,3,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
5,4,0,6,February,1,6,0,37,5,1,2,0,5,1,1,0,2,20,4,2,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,9,4,1,0,0,4,3,1,1,37,5,2,4,4,0,28,5,0,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0
3,4,1,3,March,4,2,0,0,1,0,1,0,3,1,2,1,2,4,2,1,0,0,1,0,1,4,3,0,0,0,1,1,0,0,1,0,0,9,4,1,0,0,4,4,2,0,5,2,2,1,3,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0
5,2,1,4,July,4,1,0,5,2,0,2,1,5,0,-1,1,3,5,2,2,0,0,2,1,0,1,1,1,0,0,0,0,1,0,1,0,0,9,1,0,1,1,4,2,3,0,5,2,3,3,3,0,2,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0
2,1,0,2,September,3,5,0,1,1,0,1,0,1,0,-1,0,2,2,1,4,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,9,3,1,0,1,1,1,1,0,4,2,4,4,3,0,5,2,1,1,0,1,1,0,0,1,0,0,2,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0
3,3,1,5,November,1,5,0,21,5,0,3,0,5,0,-1,0,2,23,4,7,1,1,2,0,1,1,1,1,0,0,0,1,0,0,1,0,0,9,4,0,0,0,3,4,4,0,9,3,4,2,4,0,5,2,0,2,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0
4,5,1,6,October,2,3,0,25,5,0,3,0,3,0,-1,1,1,43,5,3,1,0,2,0,0,1,1,1,0,0,0,0,1,0,1,0,0,9,4,0,0,0,2,4,2,0,23,5,3,4,3,0,10,3,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0
3,1,0,3,November,4,4,0,7,3,0,2,0,4,0,-1,1,1,14,3,7,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,2,4,1,0,1,1,1,4,0,13,4,2,2,1,0,13,4,1,2,0,0,1,1,1,1,0,1,4,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1
2,1,0,4,April,2,6,0,16,5,0,3,0,1,1,2,1,3,19,4,1,1,1,3,0,0,6,3,0,0,0,0,0,1,0,0,0,0,9,5,1,0,0,3,2,3,0,20,5,4,3,1,0,9,3,0,2,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0
1,1,1,6,September,2,2,1,13,4,1,1,0,5,0,-1,0,2,37,5,1,0,0,1,0,0,6,3,0,0,0,0,0,1,0,1,0,1,9,6,1,0,1,2,1,1,0,37,5,3,4,3,0,25,5,0,2,0,0,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
5,4,1,4,February,2,2,0,4,2,0,2,1,3,1,2,0,2,7,2,3,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,9,4,0,0,0,2,4,1,0,2,2,1,1,4,0,2,2,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
1,1,0,6,September,5,1,0,14,4,0,3,0,3,0,-1,1,1,6,2,1,1,0,3,0,0,5,3,0,0,0,1,1,0,0,0,0,0,4,3,0,0,1,4,4,4,0,14,4,2,1,1,0,10,3,1,2,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
2,2,1,5,July,2,2,0,14,4,0,2,0,5,1,3,0,2,23,4,3,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,4,0,0,0,3,1,3,0,34,5,2,2,4,0,25,5,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0
2,2,1,3,March,3,5,0,3,2,0,1,0,1,1,2,1,1,5,2,2,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,9,4,0,0,1,1,3,3,0,7,3,4,4,4,1,7,3,0,2,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1
3,1,0,4,April,2,5,1,18,5,0,3,0,4,0,-1,0,2,14,3,3,1,0,2,0,1,1,1,1,1,0,0,0,0,1,0,0,0,9,3,1,0,0,2,1,1,0,29,5,1,2,4,0,27,5,0,3,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
3,2,0,5,August,1,6,1,28,5,0,5,0,5,0,-1,1,1,29,5,3,1,0,3,0,1,1,1,1,0,0,0,0,0,0,1,0,1,9,6,1,1,1,5,3,4,0,40,5,3,3,1,0,29,5,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1
5,5,1,3,July,4,6,1,6,3,0,2,0,5,0,-1,1,1,7,2,1,1,1,1,1,0,4,3,0,0,1,1,0,0,1,1,0,1,1,5,0,0,0,3,2,2,0,15,4,1,2,4,0,14,4,1,3,0,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
1,4,0,5,February,1,1,0,13,4,0,2,0,1,1,1,1,1,25,4,1,1,1,1,1,0,5,3,0,1,1,1,1,0,0,0,1,0,4,5,0,0,1,2,3,4,0,32,5,4,2,3,0,23,5,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
5,1,1,6,May,1,1,0,6,3,1,1,0,5,0,-1,1,3,46,5,3,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,2,4,0,0,0,1,2,3,1,30,5,5,4,1,0,19,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2,4,1,4,June,3,4,0,7,3,0,2,0,3,1,4,0,2,5,2,2,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,9,5,0,0,0,4,4,2,0,11,4,2,1,1,0,8,3,0,3,1,0,1,1,0,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1,2,1,4,December,1,5,1,13,4,0,2,0,3,1,1,1,1,14,3,2,1,0,2,1,0,1,1,1,0,0,1,1,0,0,0,1,0,9,5,0,0,1,2,1,3,1,23,5,4,2,3,0,19,5,0,1,0,1,0,1,0,0,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0
2,1,0,4,September,1,2,0,1,1,0,2,0,1,1,2,1,1,14,3,1,0,0,1,0,0,5,3,0,0,1,0,1,0,0,0,0,0,9,1,1,1,0,3,3,4,0,19,5,5,3,3,0,19,5,0,3,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
3,3,1,5,March,3,2,1,4,2,0,2,0,3,0,-1,1,3,30,5,2,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,9,4,0,0,0,3,4,4,0,17,5,2,2,3,0,14,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
5,2,0,4,October,2,2,0,4,2,0,3,0,5,1,2,0,2,10,3,3,1,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,9,4,0,1,0,2,2,4,1,21,5,3,4,2,0,12,4,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0
1,1,1,5,September,2,1,0,7,3,0,3,1,4,1,2,1,4,13,3,0,-1,-1,-1,-1,1,3,2,0,0,1,0,0,1,0,1,0,0,9,5,0,1,1,3,4,1,0,10,3,2,1,2,0,7,3,0,2,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
5,3,1,2,September,3,2,1,0,1,0,2,0,2,1,1,1,1,2,1,3,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,3,5,1,0,0,2,1,3,0,3,2,4,4,2,0,3,2,1,3,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
4,4,0,2,September,2,2,0,0,1,0,1,0,1,1,2,1,3,3,2,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,9,2,1,0,1,2,4,3,0,4,2,3,2,3,0,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
2,1,1,6,February,3,2,0,3,2,0,2,0,1,0,-1,1,3,30,5,2,1,0,2,0,0,3,2,1,0,1,1,0,0,0,0,0,0,9,1,1,1,1,1,1,1,0,15,4,4,2,1,0,17,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
2,1,1,6,April,2,5,0,43,5,1,2,0,5,0,-1,1,1,31,5,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,9,6,0,1,0,3,3,2,0,17,5,2,4,3,1,16,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
2,2,1,4,August,2,6,0,13,4,0,4,0,5,0,-1,1,4,8,3,4,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,6,1,0,1,3,3,3,0,2,2,1,4,2,1,3,2,1,3,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
